material a,material b,"p(a,b)",p(a),p(b),PMI
¦Ì°s,Âæªo,0.208588957,0.425357873,0.300613497,0.489364636
¦Ì°s,­»ªo,0.100204499,0.425357873,0.298568507,0.236961914
¦Ì°s,¨ýÀM,0.008179959,0.425357873,0.012269939,0.449359302
­»ªo,¬õÅÚ½³,0.055214724,0.298568507,0.141104294,0.270486229
­»ªo,°¨¹aÁ¦,0.006134969,0.298568507,0.016359918,0.227926615
­»ªo,«Cªá·¦µæ,0.00408998,0.298568507,0.00408998,1.208755868
­»ªo,¦Ì°s,0.100204499,0.298568507,0.425357873,0.236961914
­»ªo,¨ýÀM,0.00204499,0.298568507,0.012269939,0.583003601
¨ýÀM,¬õÅÚ½³,0.00408998,0.012269939,0.141104294,0.859643696
¨ýÀM,°¨¹aÁ¦,0.00204499,0.012269939,0.016359918,2.321161479
¨ýÀM,¤ô,0.012269939,0.012269939,0.480572597,0.732776975
¨ýÀM,«Cªá·¦µæ,0.00204499,0.012269939,0.00408998,3.70745584
¨ýÀM,Âæªo,0.010224949,0.012269939,0.300613497,1.019608346
¨ýÀM,¦Ì°s,0.008179959,0.012269939,0.425357873,0.449359302
¨ýÀM,­»ªo,0.00204499,0.012269939,0.298568507,0.583003601
Á¤,¾{³½,0.008179959,0.392638037,0.018404908,0.123936901
Á¤,¤E¼h¶ð,0.022494888,0.392638037,0.040899796,0.337030117
Á¤,Âæªo»I,0.047034765,0.392638037,0.083844581,0.356789267
Á¤,¿},0.139059305,0.392638037,0.314928425,0.11742222
Á¤,½µ,0.122699387,0.392638037,0.247443763,0.233421134
»¶´Ô,¾{³½,0.008179959,0.308793456,0.018404908,0.364152436
»¶´Ô,¤E¼h¶ð,0.020449898,0.308793456,0.040899796,0.481935472
»¶´Ô,Âæªo»I,0.042944785,0.308793456,0.083844581,0.506033024
»¶´Ô,¿},0.106339468,0.308793456,0.314928425,0.089373769
»¶´Ô,½µ,0.083844581,0.308793456,0.247443763,0.092864174
¾{³½,Á¤,0.008179959,0.018404908,0.392638037,0.123936901
¾{³½,»¶´Ô,0.008179959,0.018404908,0.308793456,0.364152436
¾{³½,¤E¼h¶ð,0.00408998,0.018404908,0.040899796,1.692552819
¾{³½,Âæªo»I,0.00204499,0.018404908,0.083844581,0.281565845
¾{³½,¿},0.010224949,0.018404908,0.314928425,0.567623222
¾{³½,¤ô,0.00204499,0.018404908,0.480572597,1.464447602
¾{³½,½µ,0.010224949,0.018404908,0.247443763,0.808785279
¤E¼h¶ð,Á¤,0.022494888,0.040899796,0.392638037,0.337030117
¤E¼h¶ð,»¶´Ô,0.020449898,0.040899796,0.308793456,0.481935472
¤E¼h¶ð,¾{³½,0.00408998,0.040899796,0.018404908,1.692552819
¤E¼h¶ð,Âæªo»I,0.010224949,0.040899796,0.083844581,1.092496062
¤E¼h¶ð,¿},0.018404908,0.040899796,0.314928425,0.356902191
¤E¼h¶ð,¤ô,0.016359918,0.040899796,0.480572597,0.183513757
¤E¼h¶ð,½µ,0.00408998,0.040899796,0.247443763,0.906013149
Âæªo»I,Á¤,0.047034765,0.083844581,0.392638037,0.356789267
Âæªo»I,»¶´Ô,0.042944785,0.083844581,0.308793456,0.506033024
Âæªo»I,¾{³½,0.00204499,0.083844581,0.018404908,0.281565845
Âæªo»I,¤E¼h¶ð,0.010224949,0.083844581,0.040899796,1.092496062
Âæªo»I,¿},0.038854806,0.083844581,0.314928425,0.3862768
Âæªo»I,¤ô,0.049079755,0.083844581,0.480572597,0.197258739
Âæªo»I,½µ,0.026584867,0.083844581,0.247443763,0.247949235
¿},Á¤,0.139059305,0.314928425,0.392638037,0.11742222
¿},»¶´Ô,0.106339468,0.314928425,0.308793456,0.089373769
¿},¾{³½,0.010224949,0.314928425,0.018404908,0.567623222
¿},¤E¼h¶ð,0.018404908,0.314928425,0.040899796,0.356902191
¿},Âæªo»I,0.038854806,0.314928425,0.083844581,0.3862768
¿},¤ô,0.145194274,0.314928425,0.480572597,0.04149575
¿},½µ,0.100204499,0.314928425,0.247443763,0.25143964
¤ô,¾{³½,0.00204499,0.480572597,0.018404908,1.464447602
¤ô,¤E¼h¶ð,0.016359918,0.480572597,0.040899796,0.183513757
¤ô,Âæªo»I,0.049079755,0.480572597,0.083844581,0.197258739
¤ô,¿},0.145194274,0.480572597,0.314928425,0.04149575
¤ô,½µ,0.116564417,0.480572597,0.247443763,0.019962302
½µ,Á¤,0.122699387,0.247443763,0.392638037,0.233421134
½µ,»¶´Ô,0.083844581,0.247443763,0.308793456,0.092864174
½µ,¾{³½,0.010224949,0.247443763,0.018404908,0.808785279
½µ,¤E¼h¶ð,0.00408998,0.247443763,0.040899796,0.906013149
½µ,Âæªo»I,0.026584867,0.247443763,0.083844581,0.247949235
½µ,¿},0.100204499,0.247443763,0.314928425,0.25143964
½µ,¤ô,0.116564417,0.247443763,0.480572597,0.019962302
Á¤,¤K¨¤,0.044989775,0.392638037,0.067484663,0.529402009
Á¤,¾ñÆVªo,0.020449898,0.392638037,0.024539877,0.752545561
Á¤,¶Â¨§,0.006134969,0.392638037,0.008179959,0.647185045
Á¤,¨§½ü,0.00408998,0.392638037,0.00408998,0.934867117
Á¤,¦Ì°s,0.247443763,0.392638037,0.425357873,0.393119583
Á¤,¦B¿},0.049079755,0.392638037,0.073619632,0.529402009
¤K¨¤,Á¤,0.044989775,0.067484663,0.392638037,0.529402009
¤K¨¤,¾ñÆVªo,0.00204499,0.067484663,0.024539877,0.210948278
¤K¨¤,¶Â¨§,0.00408998,0.067484663,0.008179959,2.002707747
¤K¨¤,»¶´Ô,0.016359918,0.067484663,0.308793456,0.241983367
¤K¨¤,¨§½ü,0.00204499,0.067484663,0.00408998,2.002707747
¤K¨¤,¦Ì°s,0.036809816,0.067484663,0.425357873,0.248688606
¤K¨¤,¦B¿},0.030674847,0.067484663,0.073619632,1.820386191
¤K¨¤,ÆQ,0.020449898,0.067484663,0.680981595,0.809702469
¤K¨¤,Âæªo,0.034764826,0.067484663,0.300613497,0.538635685
¾ñÆVªo,Á¤,0.020449898,0.024539877,0.392638037,0.752545561
¾ñÆVªo,¤K¨¤,0.00204499,0.024539877,0.067484663,0.210948278
¾ñÆVªo,¶Â¨§,0.00204499,0.024539877,0.008179959,2.321161479
¾ñÆVªo,»¶´Ô,0.010224949,0.024539877,0.308793456,0.299613915
¾ñÆVªo,¨§½ü,0.00204499,0.024539877,0.00408998,3.014308659
¾ñÆVªo,¦Ì°s,0.010224949,0.024539877,0.425357873,0.020644328
¾ñÆVªo,¦B¿},0.00408998,0.024539877,0.073619632,0.817084082
¾ñÆVªo,ÆQ,0.022494888,0.024539877,0.680981595,0.297208623
¾ñÆVªo,Âæªo,0.008179959,0.024539877,0.300613497,0.103317614
¶Â¨§,Á¤,0.006134969,0.008179959,0.392638037,0.647185045
¶Â¨§,¤K¨¤,0.00408998,0.008179959,0.067484663,2.002707747
¶Â¨§,¾ñÆVªo,0.00204499,0.008179959,0.024539877,2.321161479
¶Â¨§,»¶´Ô,0.00408998,0.008179959,0.308793456,0.481935472
¶Â¨§,¨§½ü,0.00204499,0.008179959,0.00408998,4.112920948
¶Â¨§,¦Ì°s,0.006134969,0.008179959,0.425357873,0.567142337
¶Â¨§,¦B¿},0.00408998,0.008179959,0.073619632,1.91569637
¶Â¨§,ÆQ,0.008179959,0.008179959,0.680981595,0.384219999
¶Â¨§,Âæªo,0.00408998,0.008179959,0.300613497,0.508782722
»¶´Ô,¤K¨¤,0.016359918,0.308793456,0.067484663,0.241983367
»¶´Ô,¾ñÆVªo,0.010224949,0.308793456,0.024539877,0.299613915
»¶´Ô,¶Â¨§,0.00408998,0.308793456,0.008179959,0.481935472
»¶´Ô,¨§½ü,0.00204499,0.308793456,0.00408998,0.481935472
»¶´Ô,¦Ì°s,0.102249489,0.308793456,0.425357873,0.250432422
»¶´Ô,¦B¿},0.006134969,0.308793456,0.073619632,1.309823997
¨§½ü,Á¤,0.00408998,0.00408998,0.392638037,0.934867117
¨§½ü,¤K¨¤,0.00204499,0.00408998,0.067484663,2.002707747
¨§½ü,¾ñÆVªo,0.00204499,0.00408998,0.024539877,3.014308659
¨§½ü,¶Â¨§,0.00204499,0.00408998,0.008179959,4.112920948
¨§½ü,»¶´Ô,0.00204499,0.00408998,0.308793456,0.481935472
¨§½ü,¦Ì°s,0.00204499,0.00408998,0.425357873,0.161677229
¨§½ü,¦B¿},0.00204499,0.00408998,0.073619632,1.91569637
¨§½ü,ÆQ,0.00408998,0.00408998,0.680981595,0.384219999
¨§½ü,Âæªo,0.00408998,0.00408998,0.300613497,1.201929903
¦Ì°s,Á¤,0.247443763,0.425357873,0.392638037,0.393119583
¦Ì°s,¤K¨¤,0.036809816,0.425357873,0.067484663,0.248688606
¦Ì°s,¾ñÆVªo,0.010224949,0.425357873,0.024539877,0.020644328
¦Ì°s,¶Â¨§,0.006134969,0.425357873,0.008179959,0.567142337
¦Ì°s,»¶´Ô,0.102249489,0.425357873,0.308793456,0.250432422
¦Ì°s,¨§½ü,0.00204499,0.425357873,0.00408998,0.161677229
¦Ì°s,¦B¿},0.047034765,0.425357873,0.073619632,0.406799687
¦Ì°s,ÆQ,0.308793456,0.425357873,0.680981595,0.063961757
¦B¿},Á¤,0.049079755,0.073619632,0.392638037,0.529402009
¦B¿},¤K¨¤,0.030674847,0.073619632,0.067484663,1.820386191
¦B¿},¾ñÆVªo,0.00408998,0.073619632,0.024539877,0.817084082
¦B¿},¶Â¨§,0.00408998,0.073619632,0.008179959,1.91569637
¦B¿},»¶´Ô,0.006134969,0.073619632,0.308793456,1.309823997
¦B¿},¨§½ü,0.00204499,0.073619632,0.00408998,1.91569637
¦B¿},¦Ì°s,0.047034765,0.073619632,0.425357873,0.406799687
¦B¿},ÆQ,0.042944785,0.073619632,0.680981595,0.154776501
¦B¿},Âæªo,0.034764826,0.073619632,0.300613497,0.451624308
ÆQ,¤K¨¤,0.020449898,0.680981595,0.067484663,0.809702469
ÆQ,¾ñÆVªo,0.022494888,0.680981595,0.024539877,0.297208623
ÆQ,¶Â¨§,0.008179959,0.680981595,0.008179959,0.384219999
ÆQ,¨§½ü,0.00408998,0.680981595,0.00408998,0.384219999
ÆQ,¦Ì°s,0.308793456,0.680981595,0.425357873,0.063961757
ÆQ,¦B¿},0.042944785,0.680981595,0.073619632,0.154776501
Âæªo,¤K¨¤,0.034764826,0.300613497,0.067484663,0.538635685
Âæªo,¾ñÆVªo,0.008179959,0.300613497,0.024539877,0.103317614
Âæªo,¶Â¨§,0.00408998,0.300613497,0.008179959,0.508782722
Âæªo,¨§½ü,0.00408998,0.300613497,0.00408998,1.201929903
Âæªo,¦B¿},0.034764826,0.300613497,0.073619632,0.451624308
´ò«nÃ¾¦×,»[­],0.00204499,0.00204499,0.038854806,3.24792351
´ò«nÃ¾¦×,»[,0.00204499,0.00204499,0.139059305,1.972854784
´ò«nÃ¾¦×,Á¡ÆQÂæªo,0.00204499,0.00204499,0.006134969,5.093750201
´ò«nÃ¾¦×,»¶´Ô,0.00204499,0.00204499,0.308793456,1.175082653
»[­],´ò«nÃ¾¦×,0.00204499,0.038854806,0.00204499,3.24792351
»[­],»[,0.008179959,0.038854806,0.139059305,0.414710166
»[­],Á¡ÆQÂæªo,0.00204499,0.038854806,0.006134969,2.149311222
»[­],»¶´Ô,0.016359918,0.038854806,0.308793456,0.310085215
»[,´ò«nÃ¾¦×,0.00204499,0.139059305,0.00204499,1.972854784
»[,»[­],0.008179959,0.139059305,0.038854806,0.414710166
»[,Á¡ÆQÂæªo,0.00204499,0.139059305,0.006134969,0.874242496
»[,»¶´Ô,0.055214724,0.139059305,0.308793456,0.251411813
Á¡ÆQÂæªo,´ò«nÃ¾¦×,0.00204499,0.006134969,0.00204499,5.093750201
Á¡ÆQÂæªo,»[­],0.00204499,0.006134969,0.038854806,2.149311222
Á¡ÆQÂæªo,»[,0.00204499,0.006134969,0.139059305,0.874242496
Á¡ÆQÂæªo,»¶´Ô,0.00204499,0.006134969,0.308793456,0.076470364
»¶´Ô,´ò«nÃ¾¦×,0.00204499,0.308793456,0.00204499,1.175082653
»¶´Ô,»[­],0.016359918,0.308793456,0.038854806,0.310085215
»¶´Ô,»[,0.055214724,0.308793456,0.139059305,0.251411813
»¶´Ô,Á¡ÆQÂæªo,0.00204499,0.308793456,0.006134969,0.076470364
¯Àµ±¦×,Á¤,0.00204499,0.00204499,0.392638037,0.934867117
¯Àµ±¦×,¾ñÆVªo,0.00204499,0.00204499,0.024539877,3.70745584
¯Àµ±¦×,ªá¥Ê,0.00204499,0.00204499,0.00408998,5.499215309
¯Àµ±¦×,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
¯Àµ±¦×,¦Ì°s,0.00204499,0.00204499,0.425357873,0.85482441
¯Àµ±¦×,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
¯Àµ±¦×,­J´Ô,0.00204499,0.00204499,0.386503067,0.950615474
¯Àµ±¦×,Âæ¥Ä,0.00204499,0.00204499,0.00204499,6.192362489
¯Àµ±¦×,Âæªo,0.00204499,0.00204499,0.300613497,1.201929903
Á¤,¯Àµ±¦×,0.00204499,0.392638037,0.00204499,0.934867117
Á¤,ªá¥Ê,0.00204499,0.392638037,0.00408998,0.241719937
Á¤,Âæ¥Ä,0.00204499,0.392638037,0.00204499,0.934867117
¾ñÆVªo,¯Àµ±¦×,0.00204499,0.024539877,0.00204499,3.70745584
¾ñÆVªo,ªá¥Ê,0.00204499,0.024539877,0.00408998,3.014308659
¾ñÆVªo,¤ô,0.010224949,0.024539877,0.480572597,0.142691762
¾ñÆVªo,­J´Ô,0.014314928,0.024539877,0.386503067,0.411618974
¾ñÆVªo,Âæ¥Ä,0.00204499,0.024539877,0.00204499,3.70745584
ªá¥Ê,¯Àµ±¦×,0.00204499,0.00408998,0.00204499,5.499215309
ªá¥Ê,Á¤,0.00204499,0.00408998,0.392638037,0.241719937
ªá¥Ê,¾ñÆVªo,0.00204499,0.00408998,0.024539877,3.014308659
ªá¥Ê,¤ô,0.00204499,0.00408998,0.480572597,0.039629795
ªá¥Ê,¦Ì°s,0.00408998,0.00408998,0.425357873,0.85482441
ªá¥Ê,ÆQ,0.00408998,0.00408998,0.680981595,0.384219999
ªá¥Ê,­J´Ô,0.00204499,0.00408998,0.386503067,0.257468294
ªá¥Ê,Âæ¥Ä,0.00204499,0.00408998,0.00204499,5.499215309
ªá¥Ê,Âæªo,0.00204499,0.00408998,0.300613497,0.508782722
¤ô,¯Àµ±¦×,0.00204499,0.480572597,0.00204499,0.732776975
¤ô,¾ñÆVªo,0.010224949,0.480572597,0.024539877,0.142691762
¤ô,ªá¥Ê,0.00204499,0.480572597,0.00408998,0.039629795
¤ô,Âæ¥Ä,0.00204499,0.480572597,0.00204499,0.732776975
¦Ì°s,¯Àµ±¦×,0.00204499,0.425357873,0.00204499,0.85482441
¦Ì°s,ªá¥Ê,0.00408998,0.425357873,0.00408998,0.85482441
¦Ì°s,­J´Ô,0.149284254,0.425357873,0.386503067,0.096463164
¦Ì°s,Âæ¥Ä,0.00204499,0.425357873,0.00204499,0.85482441
ÆQ,¯Àµ±¦×,0.00204499,0.680981595,0.00204499,0.384219999
ÆQ,ªá¥Ê,0.00408998,0.680981595,0.00408998,0.384219999
ÆQ,Âæ¥Ä,0.00204499,0.680981595,0.00204499,0.384219999
­J´Ô,¯Àµ±¦×,0.00204499,0.386503067,0.00204499,0.950615474
­J´Ô,¾ñÆVªo,0.014314928,0.386503067,0.024539877,0.411618974
­J´Ô,ªá¥Ê,0.00204499,0.386503067,0.00408998,0.257468294
­J´Ô,¦Ì°s,0.149284254,0.386503067,0.425357873,0.096463164
­J´Ô,Âæ¥Ä,0.00204499,0.386503067,0.00204499,0.950615474
Âæ¥Ä,¯Àµ±¦×,0.00204499,0.00204499,0.00204499,6.192362489
Âæ¥Ä,Á¤,0.00204499,0.00204499,0.392638037,0.934867117
Âæ¥Ä,¾ñÆVªo,0.00204499,0.00204499,0.024539877,3.70745584
Âæ¥Ä,ªá¥Ê,0.00204499,0.00204499,0.00408998,5.499215309
Âæ¥Ä,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
Âæ¥Ä,¦Ì°s,0.00204499,0.00204499,0.425357873,0.85482441
Âæ¥Ä,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
Âæ¥Ä,­J´Ô,0.00204499,0.00204499,0.386503067,0.950615474
Âæ¥Ä,Âæªo,0.00204499,0.00204499,0.300613497,1.201929903
Âæªo,¯Àµ±¦×,0.00204499,0.300613497,0.00204499,1.201929903
Âæªo,ªá¥Ê,0.00204499,0.300613497,0.00408998,0.508782722
Âæªo,Âæ¥Ä,0.00204499,0.300613497,0.00204499,1.201929903
¨§¤z,º±¥Ä,0.00204499,0.012269939,0.055214724,1.104766154
º±¥Ä,¨§¤z,0.00204499,0.055214724,0.012269939,1.104766154
°ª´ö,ªãµæ,0.00408998,0.069529652,0.006134969,2.260536857
°ª´ö,¤z¨©,0.00204499,0.069529652,0.008179959,1.279707604
°ª´ö,¤Ó¥Õ¯»,0.036809816,0.069529652,0.192229039,1.01307894
°ª´ö,»[,0.016359918,0.069529652,0.139059305,0.525935801
°ª´ö,Á¤,0.026584867,0.069529652,0.392638037,0.02654405
°ª´ö,Âû¯»,0.028629857,0.069529652,0.208588957,0.680086481
°ª´ö,¦Ì°s,0.028629857,0.069529652,0.425357873,0.032478785
°ª´ö,ÆQ,0.047034765,0.069529652,0.680981595,0.006646309
°ª´ö,­»ªo,0.018404908,0.069529652,0.298568507,0.12038008
°ª´ö,¿},0.036809816,0.069529652,0.314928425,0.51942112
ªãµæ,°ª´ö,0.00408998,0.006134969,0.069529652,2.260536857
ªãµæ,¤z¨©,0.00204499,0.006134969,0.008179959,3.70745584
ªãµæ,¤Ó¥Õ¯»,0.00408998,0.006134969,0.192229039,1.243602599
ªãµæ,»[,0.00204499,0.006134969,0.139059305,0.874242496
ªãµæ,Á¤,0.00408998,0.006134969,0.392638037,0.529402009
ªãµæ,Âû¯»,0.006134969,0.006134969,0.208588957,1.567389676
ªãµæ,¦Ì°s,0.00408998,0.006134969,0.425357873,0.449359302
ªãµæ,ÆQ,0.006134969,0.006134969,0.680981595,0.384219999
ªãµæ,­»ªo,0.00408998,0.006134969,0.298568507,0.80329076
ªãµæ,¿},0.00408998,0.006134969,0.314928425,0.749944779
¤z¨©,°ª´ö,0.00204499,0.008179959,0.069529652,1.279707604
¤z¨©,ªãµæ,0.00204499,0.008179959,0.006134969,3.70745584
¤z¨©,»[,0.00204499,0.008179959,0.139059305,0.586560423
¤z¨©,Á¤,0.00408998,0.008179959,0.392638037,0.241719937
¤z¨©,Âû¯»,0.00408998,0.008179959,0.208588957,0.874242496
¤z¨©,¦Ì°s,0.00408998,0.008179959,0.425357873,0.161677229
¤z¨©,¿},0.00204499,0.008179959,0.314928425,0.230884474
¤Ó¥Õ¯»,°ª´ö,0.036809816,0.192229039,0.069529652,1.01307894
¤Ó¥Õ¯»,ªãµæ,0.00408998,0.192229039,0.006134969,1.243602599
¤Ó¥Õ¯»,»[,0.038854806,0.192229039,0.139059305,0.373998981
¤Ó¥Õ¯»,Á¤,0.065439673,0.192229039,0.392638037,0.142691762
¤Ó¥Õ¯»,Âû¯»,0.044989775,0.192229039,0.208588957,0.115137347
¤Ó¥Õ¯»,¦Ì°s,0.079754601,0.192229039,0.425357873,0.024908726
¤Ó¥Õ¯»,¿},0.102249489,0.192229039,0.314928425,0.52413811
»[,°ª´ö,0.016359918,0.139059305,0.069529652,0.525935801
»[,ªãµæ,0.00204499,0.139059305,0.006134969,0.874242496
»[,¤z¨©,0.00204499,0.139059305,0.008179959,0.586560423
»[,¤Ó¥Õ¯»,0.038854806,0.139059305,0.192229039,0.373998981
»[,Á¤,0.059304703,0.139059305,0.392638037,0.082655242
»[,Âû¯»,0.034764826,0.139059305,0.208588957,0.181095315
»[,¦Ì°s,0.073619632,0.139059305,0.425357873,0.218835643
»[,ÆQ,0.09202454,0.139059305,0.680981595,0.028625216
»[,­»ªo,0.030674847,0.139059305,0.298568507,0.302701636
»[,¿},0.065439673,0.139059305,0.314928425,0.401638085
Á¤,°ª´ö,0.026584867,0.392638037,0.069529652,0.02654405
Á¤,ªãµæ,0.00408998,0.392638037,0.006134969,0.529402009
Á¤,¤z¨©,0.00408998,0.392638037,0.008179959,0.241719937
Á¤,¤Ó¥Õ¯»,0.065439673,0.392638037,0.192229039,0.142691762
Á¤,»[,0.059304703,0.392638037,0.139059305,0.082655242
Á¤,Âû¯»,0.100204499,0.392638037,0.208588957,0.201714602
Âû¯»,°ª´ö,0.028629857,0.208588957,0.069529652,0.680086481
Âû¯»,ªãµæ,0.006134969,0.208588957,0.006134969,1.567389676
Âû¯»,¤z¨©,0.00408998,0.208588957,0.008179959,0.874242496
Âû¯»,¤Ó¥Õ¯»,0.044989775,0.208588957,0.192229039,0.115137347
Âû¯»,»[,0.034764826,0.208588957,0.139059305,0.181095315
Âû¯»,Á¤,0.100204499,0.208588957,0.392638037,0.201714602
Âû¯»,¦Ì°s,0.122699387,0.208588957,0.425357873,0.324196159
Âû¯»,ÆQ,0.188139059,0.208588957,0.680981595,0.281035763
Âû¯»,­»ªo,0.075664622,0.208588957,0.298568507,0.194700967
Âû¯»,¿},0.063394683,0.208588957,0.314928425,0.035575722
¦Ì°s,°ª´ö,0.028629857,0.425357873,0.069529652,0.032478785
¦Ì°s,ªãµæ,0.00408998,0.425357873,0.006134969,0.449359302
¦Ì°s,¤z¨©,0.00408998,0.425357873,0.008179959,0.161677229
¦Ì°s,¤Ó¥Õ¯»,0.079754601,0.425357873,0.192229039,0.024908726
¦Ì°s,»[,0.073619632,0.425357873,0.139059305,0.218835643
¦Ì°s,Âû¯»,0.122699387,0.425357873,0.208588957,0.324196159
¦Ì°s,¿},0.171779141,0.425357873,0.314928425,0.248688606
ÆQ,°ª´ö,0.047034765,0.680981595,0.069529652,0.006646309
ÆQ,ªãµæ,0.006134969,0.680981595,0.006134969,0.384219999
ÆQ,»[,0.09202454,0.680981595,0.139059305,0.028625216
ÆQ,Âû¯»,0.188139059,0.680981595,0.208588957,0.281035763
­»ªo,°ª´ö,0.018404908,0.298568507,0.069529652,0.12038008
­»ªo,ªãµæ,0.00408998,0.298568507,0.006134969,0.80329076
­»ªo,»[,0.030674847,0.298568507,0.139059305,0.302701636
­»ªo,Âû¯»,0.075664622,0.298568507,0.208588957,0.194700967
¿},°ª´ö,0.036809816,0.314928425,0.069529652,0.51942112
¿},ªãµæ,0.00408998,0.314928425,0.006134969,0.749944779
¿},¤z¨©,0.00204499,0.314928425,0.008179959,0.230884474
¿},¤Ó¥Õ¯»,0.102249489,0.314928425,0.192229039,0.52413811
¿},»[,0.065439673,0.314928425,0.139059305,0.401638085
¿},Âû¯»,0.063394683,0.314928425,0.208588957,0.035575722
¿},¦Ì°s,0.171779141,0.314928425,0.425357873,0.248688606
½Þ¤­ªá¦×,»[,0.00408998,0.010224949,0.139059305,1.056564052
½Þ¤­ªá¦×,ªá¥Ê,0.00204499,0.010224949,0.00408998,3.889777396
½Þ¤­ªá¦×,Âû¯»,0.00408998,0.010224949,0.208588957,0.651098944
½Þ¤­ªá¦×,ÆQ,0.008179959,0.010224949,0.680981595,0.161076448
½Þ¤­ªá¦×,¦Ì°s,0.008179959,0.010224949,0.425357873,0.631680858
»[,½Þ¤­ªá¦×,0.00408998,0.139059305,0.010224949,1.056564052
»[,ªá¥Ê,0.00204499,0.139059305,0.00408998,1.279707604
ªá¥Ê,½Þ¤­ªá¦×,0.00204499,0.00408998,0.010224949,3.889777396
ªá¥Ê,»[,0.00204499,0.00408998,0.139059305,1.279707604
ªá¥Ê,Âû¯»,0.00204499,0.00408998,0.208588957,0.874242496
Âû¯»,½Þ¤­ªá¦×,0.00408998,0.208588957,0.010224949,0.651098944
Âû¯»,ªá¥Ê,0.00204499,0.208588957,0.00408998,0.874242496
ÆQ,½Þ¤­ªá¦×,0.008179959,0.680981595,0.010224949,0.161076448
¦Ì°s,½Þ¤­ªá¦×,0.008179959,0.425357873,0.010224949,0.631680858
¨§»G,ÂE³ßÛ£,0.00204499,0.022494888,0.008179959,2.408172856
¨§»G,¬õÅÚ½³,0.006134969,0.022494888,0.141104294,0.658973001
¨§»G,Âû¯Ý,0.00204499,0.022494888,0.018404908,1.597242639
¨§»G,¤Ó¥Õ¯»,0.008179959,0.022494888,0.192229039,0.637466796
¨§»G,ÄÐ³½,0.00204499,0.022494888,0.00204499,3.794467217
¨§»G,Á¤,0.010224949,0.022494888,0.392638037,0.146409757
¨§»G,ªá¨§,0.00204499,0.022494888,0.006134969,2.695854928
¨§»G,»[­],0.00204499,0.022494888,0.038854806,0.850028238
¨§»G,°ª´ö,0.006134969,0.022494888,0.069529652,1.366718981
¨§»G,Ä®ªo,0.006134969,0.022494888,0.061349693,1.491882124
¨§»G,¦Ì°s,0.020449898,0.022494888,0.425357873,0.75951423
¨§»G,­»ªo,0.010224949,0.022494888,0.298568507,0.420298507
¨§»G,¿},0.016359918,0.022494888,0.314928425,0.836956156
¨§»G,Âæªo,0.014314928,0.022494888,0.300613497,0.749944779
ÂE³ßÛ£,¨§»G,0.00204499,0.008179959,0.022494888,2.408172856
ÂE³ßÛ£,¬õÅÚ½³,0.00204499,0.008179959,0.141104294,0.571961624
ÂE³ßÛ£,Âû¯Ý,0.00204499,0.008179959,0.018404908,2.608843551
ÂE³ßÛ£,¤Ó¥Õ¯»,0.00204499,0.008179959,0.192229039,0.262773346
ÂE³ßÛ£,ÄÐ³½,0.00204499,0.008179959,0.00204499,4.806068128
